User_id,Extension,TipoMov,fecha
82,-9,1,2024-09-07 00:09:24
82,5,0,2024-09-11 07:21:28
82,-3,1,2024-09-14 00:00:53
82,-5,0,2024-09-17 18:05:45
83,-5,1,2023-01-16 22:29:30
83,6,0,2023-01-19 22:43:43
83,5,1,2023-01-21 00:29:00
83,-7,0,2023-01-22 18:16:40
83,-5,1,2023-01-26 06:38:25
83,-7,0,2023-01-27 22:39:25
83,-1,1,2023-01-30 08:19:03
83,-1,0,2023-01-31 03:18:17
83,-7,1,2023-02-02 08:31:14
83,-4,0,2023-02-08 08:51:21
83,-8,1,2023-02-12 03:37:14
83,5,0,2023-02-16 14:07:26
83,7,1,2023-02-18 15:31:44
83,2,0,2023-02-19 04:51:09
83,0,1,2023-02-19 14:08:09
83,-2,0,2023-02-20 01:33:05
83,-7,1,2023-02-26 23:58:12
83,2,0,2023-03-12 06:57:42
83,-6,1,2023-03-13 07:24:43
83,-4,0,2023-03-14 05:55:14
83,2,1,2023-03-20 02:49:03
83,-1,0,2023-03-20 16:48:24
83,-10,1,2023-03-21 19:47:43
83,3,0,2023-03-25 15:30:01
83,7,1,2023-03-29 12:19:05
83,-7,0,2023-04-10 15:15:06
83,-10,1,2023-04-21 19:55:18
83,-8,0,2023-04-23 10:24:55
83,4,1,2023-04-26 16:12:53
83,-5,0,2023-04-26 17:14:56
83,-10,1,2023-05-01 02:28:37
83,-6,0,2023-05-05 09:10:00
83,-5,1,2023-05-21 10:05:34
83,5,0,2023-05-26 03:19:45
83,-2,1,2023-06-02 21:49:34
83,7,0,2023-06-03 12:15:22
83,0,1,2023-06-06 13:21:28
83,-2,0,2023-06-09 16:26:10
83,8,1,2023-06-10 09:35:04
83,0,0,2023-06-18 04:43:35
83,3,1,2023-06-21 11:05:10
83,-10,0,2023-06-22 04:20:55
83,-4,1,2023-06-29 17:59:36
83,-5,0,2023-07-04 00:30:57
83,5,1,2023-07-04 18:05:53
83,4,0,2023-07-05 13:21:02
83,-6,1,2023-07-10 12:33:59
83,4,0,2023-07-16 21:50:19
83,0,1,2023-07-18 06:08:17
83,-10,0,2023-07-23 05:18:32
83,-5,1,2023-07-23 07:56:24
83,5,0,2023-07-27 23:30:08
83,5,1,2023-07-30 11:19:26
83,-8,0,2023-08-01 12:30:15
83,0,1,2023-08-03 09:24:25
83,-8,0,2023-08-05 19:22:06
83,7,1,2023-08-11 04:46:39
83,4,0,2023-08-18 08:14:04
83,7,1,2023-08-23 12:29:53
83,-6,0,2023-08-23 23:12:26
83,-7,1,2023-09-13 05:33:20
83,8,0,2023-09-13 12:51:56
83,-10,1,2023-09-29 12:11:31
83,2,0,2023-10-05 23:45:19
83,8,1,2023-10-06 02:42:43
83,-5,0,2023-10-09 21:29:45
83,-3,1,2023-10-12 20:42:57
83,-6,0,2023-10-18 09:17:54
83,-7,1,2023-10-23 04:07:52
83,-1,0,2023-10-23 08:56:01
83,-2,1,2023-10-27 20:25:36
83,2,0,2023-11-01 09:08:25
83,-7,1,2023-11-02 08:26:34
83,4,0,2023-11-07 01:36:34
83,-4,1,2023-11-22 06:04:46
83,-2,0,2023-12-04 16:39:09
83,1,1,2023-12-10 05:56:29
83,9,0,2023-12-14 10:06:30
83,-10,1,2023-12-15 22:36:34
83,9,0,2023-12-27 00:45:18
83,0,1,2023-12-30 06:03:19
83,9,0,2024-01-02 12:56:55
83,-5,1,2024-01-03 12:49:58
83,-4,0,2024-01-04 09:45:09
83,-4,1,2024-01-08 00:19:17
83,-4,0,2024-01-11 07:15:53
83,-3,1,2024-01-13 05:47:09
83,9,0,2024-01-16 03:03:09
83,-2,1,2024-01-25 14:22:35
83,9,0,2024-02-07 03:58:45
83,-3,1,2024-02-08 02:49:51
83,1,0,2024-02-13 14:48:01
83,-1,1,2024-02-20 18:53:58
83,-9,0,2024-02-25 01:54:19
83,-8,1,2024-03-03 10:33:25
83,3,0,2024-03-06 05:23:46
83,6,1,2024-03-19 07:15:37
83,-5,0,2024-03-24 08:35:23
83,-1,1,2024-03-25 00:44:46
83,-6,0,2024-03-27 07:00:05
83,6,1,2024-03-27 08:03:03
83,4,0,2024-04-02 23:25:08
83,-10,1,2024-04-06 20:08:35
83,6,0,2024-04-10 12:34:33
83,7,1,2024-04-12 08:42:29
83,-1,0,2024-04-16 05:24:37
83,-8,1,2024-04-18 04:33:54
83,7,0,2024-04-20 09:53:17
83,3,1,2024-04-23 03:07:06
83,-9,0,2024-04-27 02:18:12
83,-6,1,2024-04-29 01:27:03
83,-8,0,2024-05-03 03:33:01
83,-7,1,2024-05-04 15:23:47
83,5,0,2024-05-05 05:40:46
83,7,1,2024-05-28 02:05:08
83,-9,0,2024-05-29 03:19:57
83,-1,1,2024-06-08 22:22:39
83,-7,0,2024-06-14 01:10:49
83,0,1,2024-06-14 18:41:18
83,4,0,2024-06-24 16:11:16
83,7,1,2024-06-27 14:03:09
83,1,0,2024-06-29 17:00:43
83,-10,1,2024-07-21 08:10:01
83,-4,0,2024-07-25 01:02:32
83,-6,1,2024-07-28 20:52:07
83,8,0,2024-07-30 12:00:15
83,-5,1,2024-07-31 03:40:38
83,2,0,2024-08-06 18:15:19
83,-8,1,2024-08-11 11:57:35
83,-6,0,2024-08-11 16:10:18
83,-2,1,2024-08-16 11:07:18
83,5,0,2024-08-19 01:06:28
83,6,1,2024-09-04 00:51:54
83,-4,0,2024-09-07 07:13:20
83,2,1,2024-09-07 14:21:04
83,-1,0,2024-09-12 00:40:15
83,-10,1,2024-09-19 11:01:11
83,-2,0,2024-09-28 03:51:27
84,7,1,2023-01-03 12:43:48
84,9,0,2023-01-06 06:34:45
84,8,1,2023-01-10 00:41:54
84,-9,0,2023-01-11 11:09:30
84,-7,1,2023-01-11 15:31:33
84,-10,0,2023-01-13 18:38:21
84,7,1,2023-01-17 19:42:25
84,7,0,2023-01-17 20:38:11
84,-4,1,2023-01-17 22:39:56
84,-2,0,2023-01-20 13:52:30
84,8,1,2023-01-24 10:52:12
84,-9,0,2023-01-30 04:11:46
84,-10,1,2023-02-05 08:37:41
84,-4,0,2023-02-06 17:58:49
84,1,1,2023-02-06 18:23:39
84,7,0,2023-02-10 17:48:33
84,7,1,2023-02-14 13:55:35
84,-3,0,2023-02-25 13:09:10
84,-4,1,2023-03-03 21:19:16
84,-1,0,2023-03-09 21:36:22
84,8,1,2023-03-20 03:51:47
84,-1,0,2023-03-21 04:24:26
84,-2,1,2023-03-25 11:28:01
84,8,0,2023-04-01 14:16:14
84,-2,1,2023-04-08 12:09:40
84,2,0,2023-04-11 01:14:26
84,-10,1,2023-04-14 23:28:40
84,-2,0,2023-04-17 10:52:30
84,9,1,2023-04-21 19:56:28
84,-5,0,2023-04-22 22:29:05
84,9,1,2023-05-01 14:38:57
84,5,0,2023-05-13 20:04:30
84,0,1,2023-05-20 11:37:00
84,-4,0,2023-05-21 13:50:12
84,6,1,2023-05-27 08:50:10
84,9,0,2023-06-10 15:34:23
84,9,1,2023-06-12 07:57:18
84,-4,0,2023-06-14 20:20:12
84,-10,1,2023-06-19 17:21:38
84,6,0,2023-06-27 07:45:07
84,6,1,2023-06-27 14:17:12
84,6,0,2023-06-28 13:17:17
84,8,1,2023-06-29 15:19:32
84,-2,0,2023-07-03 08:51:05
84,-7,1,2023-07-07 14:46:28
84,9,0,2023-07-08 14:54:43
84,-8,1,2023-07-11 13:22:43
84,8,0,2023-07-11 17:15:33
84,6,1,2023-07-22 08:24:08
84,6,0,2023-07-22 14:03:49
84,8,1,2023-07-28 05:00:53
84,-2,0,2023-07-29 22:07:05
84,-10,1,2023-08-03 17:28:23
84,-7,0,2023-08-08 07:35:03
84,1,1,2023-08-09 09:34:59
84,-8,0,2023-08-10 05:49:42
84,6,1,2023-08-16 00:00:11
84,2,0,2023-08-19 19:46:42
84,7,1,2023-08-27 21:41:09
84,-7,0,2023-09-10 18:12:35
84,-6,1,2023-09-16 01:17:01
84,-4,0,2023-09-17 19:01:35
84,7,1,2023-09-19 16:16:48
84,9,0,2023-09-20 14:59:11
84,-4,1,2023-09-22 03:10:37
84,4,0,2023-09-25 22:57:49
84,7,1,2023-09-27 16:53:59
84,1,0,2023-09-30 22:13:33
84,-2,1,2023-10-10 10:22:06
84,4,0,2023-10-11 00:40:55
84,-3,1,2023-10-15 17:41:21
84,-1,0,2023-10-18 13:07:42
84,9,1,2023-10-19 08:54:44
84,-6,0,2023-10-20 06:34:39
84,7,1,2023-10-22 20:13:52
84,-7,0,2023-10-27 06:24:58
84,6,1,2023-10-29 03:17:42
84,-6,0,2023-10-29 18:22:50
84,5,1,2023-10-31 04:04:00
84,-10,0,2023-11-03 18:49:44
84,-7,1,2023-11-04 09:38:45
84,-3,0,2023-11-05 19:41:29
84,-5,1,2023-11-06 19:42:19
84,-1,0,2023-11-08 23:08:55
84,0,1,2023-11-10 18:57:09
84,7,0,2023-11-15 17:44:03
84,3,1,2023-11-21 08:37:33
84,8,0,2023-11-24 18:53:44
84,-3,1,2023-11-29 07:33:07
84,4,0,2023-12-04 17:39:36
84,-8,1,2023-12-14 01:59:14
84,7,0,2023-12-19 07:56:28
84,5,1,2023-12-24 17:16:49
84,-5,0,2023-12-26 01:05:30
84,0,1,2023-12-31 19:33:24
84,5,0,2024-01-06 09:37:16
84,2,1,2024-01-11 21:12:47
84,-10,0,2024-01-14 17:44:08
84,-5,1,2024-01-23 14:52:01
84,-10,0,2024-01-29 08:44:25
84,-1,1,2024-02-01 15:14:49
84,3,0,2024-02-04 22:15:03
84,-10,1,2024-02-14 22:14:52
84,-10,0,2024-02-16 13:11:29
84,6,1,2024-02-25 19:09:26
84,-1,0,2024-02-28 07:48:26
84,8,1,2024-03-05 06:33:09
84,-10,0,2024-03-07 00:11:05
84,-9,1,2024-03-09 23:36:22
84,2,0,2024-03-11 20:00:39
84,-9,1,2024-03-23 23:09:40
84,7,0,2024-03-26 09:16:03
84,-5,1,2024-03-29 12:14:26
84,-5,0,2024-04-01 21:00:53
84,1,1,2024-04-04 11:21:25
84,7,0,2024-04-05 10:00:25
84,8,1,2024-04-05 22:03:31
84,-3,0,2024-04-06 07:49:08
84,-6,1,2024-04-11 06:42:12
84,-5,0,2024-04-12 17:58:00
84,-2,1,2024-04-24 15:43:16
84,1,0,2024-04-25 08:41:37
84,6,1,2024-04-27 11:26:01
84,-5,0,2024-05-04 23:50:51
84,-2,1,2024-05-06 12:19:23
84,3,0,2024-05-11 14:01:57
84,-7,1,2024-06-04 04:19:39
84,6,0,2024-06-05 04:45:22
84,-2,1,2024-06-09 19:37:06
84,2,0,2024-06-12 06:34:02
84,2,1,2024-06-13 00:56:36
84,4,0,2024-06-26 23:13:46
84,0,1,2024-06-29 06:45:10
84,6,0,2024-07-03 16:36:27
84,1,1,2024-07-05 12:37:45
84,5,0,2024-07-08 07:26:13
84,1,1,2024-07-08 11:32:58
84,8,0,2024-07-17 21:05:10
84,8,1,2024-07-21 04:23:12
84,-2,0,2024-07-22 04:56:38
84,-6,1,2024-07-23 04:21:21
84,-3,0,2024-07-24 01:26:58
84,-4,1,2024-07-25 22:59:03
84,-9,0,2024-07-26 17:42:03
84,-7,1,2024-07-27 13:29:33
84,-2,0,2024-08-07 11:34:26
84,6,1,2024-08-15 15:37:36
84,-3,0,2024-08-22 23:01:12
84,3,1,2024-08-24 11:42:34
84,0,0,2024-08-31 14:15:18
84,0,1,2024-09-02 13:25:15
84,-8,0,2024-09-02 14:25:13
84,7,1,2024-09-03 16:02:02
84,8,0,2024-09-06 06:24:11
84,1,1,2024-09-09 03:30:12
84,-8,0,2024-09-20 00:59:01
84,-6,1,2024-09-21 12:31:46
84,-4,0,2024-09-23 19:40:20
84,8,1,2024-09-29 00:18:35
84,-9,0,2024-09-29 11:30:01
85,-2,1,2023-01-10 05:45:47
85,8,0,2023-01-10 13:29:14
85,3,1,2023-01-13 05:25:52
85,-5,0,2023-01-13 06:50:26
85,3,1,2023-01-22 07:16:54
85,-5,0,2023-01-25 00:07:16
85,3,1,2023-01-26 22:55:22
85,6,0,2023-01-30 05:43:04
85,-1,1,2023-02-23 11:16:58
85,-6,0,2023-03-21 07:35:29
85,-5,1,2023-03-21 18:27:26
85,0,0,2023-04-02 10:28:25
85,-6,1,2023-04-05 19:31:59
85,9,0,2023-04-07 21:39:31
85,8,1,2023-04-08 12:46:08
85,9,0,2023-04-14 22:46:55
85,-9,1,2023-04-15 14:08:08
85,-1,0,2023-04-22 01:23:36
85,-5,1,2023-04-27 00:05:49
85,3,0,2023-04-27 17:59:41
85,9,1,2023-05-05 07:00:10
85,-7,0,2023-05-11 14:42:20
85,-9,1,2023-05-14 11:56:43
85,-7,0,2023-05-20 01:58:42
85,-5,1,2023-06-08 14:26:09
85,8,0,2023-06-18 17:32:29
85,8,1,2023-06-24 10:22:56
85,-7,0,2023-07-06 08:03:54
85,-6,1,2023-07-07 14:48:07
85,3,0,2023-07-14 14:10:57
85,3,1,2023-07-17 08:09:21
85,-7,0,2023-07-19 10:09:58
85,0,1,2023-07-21 10:25:24
85,-5,0,2023-07-23 09:08:57
85,-10,1,2023-07-23 12:35:30
85,2,0,2023-07-27 12:07:35
85,2,1,2023-07-28 04:43:35
85,1,0,2023-07-29 09:05:17
85,-10,1,2023-08-11 16:38:25
85,-3,0,2023-08-14 23:43:29
85,8,1,2023-08-21 19:22:53
85,-4,0,2023-08-26 10:43:08
85,2,1,2023-09-08 22:14:33
85,3,0,2023-09-09 04:02:31
85,2,1,2023-09-13 04:14:42
85,-5,0,2023-09-19 22:39:54
85,6,1,2023-10-05 12:39:26
85,9,0,2023-10-08 09:52:24
85,0,1,2023-10-24 14:50:05
85,5,0,2023-10-24 15:51:59
85,7,1,2023-10-26 06:18:44
85,9,0,2023-10-30 08:57:38
85,5,1,2023-11-03 00:06:59
85,-4,0,2023-11-04 23:16:39
85,-4,1,2023-11-05 07:07:15
85,-6,0,2023-11-06 11:24:18
85,3,1,2023-11-13 14:20:13
85,-10,0,2023-11-13 15:58:42
85,2,1,2023-11-14 13:07:12
85,4,0,2023-11-15 05:15:20
85,1,1,2023-11-18 03:39:22
85,-8,0,2023-11-19 18:56:37
85,-5,1,2023-11-21 13:47:14
85,4,0,2023-11-23 21:49:35
85,-10,1,2023-11-24 04:13:32
85,-10,0,2023-11-25 09:46:05
85,8,1,2023-11-25 12:41:58
85,0,0,2023-11-27 08:27:03
85,5,1,2023-12-04 10:42:36
85,-2,0,2023-12-07 08:26:47
85,4,1,2023-12-07 18:32:19
85,3,0,2023-12-09 13:34:10
85,8,1,2023-12-19 08:20:35
85,7,0,2023-12-21 00:31:32
85,8,1,2023-12-23 12:13:21
85,-1,0,2023-12-27 07:22:50
85,1,1,2023-12-27 15:56:07
85,-7,0,2023-12-30 08:39:48
85,-5,1,2024-01-01 20:37:28
85,3,0,2024-01-10 08:11:16
85,-9,1,2024-01-10 17:29:16
85,2,0,2024-01-13 14:33:17
85,-7,1,2024-01-26 07:13:50
85,1,0,2024-02-03 08:23:14
85,-1,1,2024-02-10 02:25:37
85,6,0,2024-02-21 23:32:11
85,5,1,2024-03-04 01:02:56
85,5,0,2024-03-04 09:52:52
85,3,1,2024-03-14 08:35:10
85,-2,0,2024-03-22 22:42:40
85,0,1,2024-03-25 01:51:36
85,5,0,2024-04-10 19:59:18
85,0,1,2024-04-11 06:25:50
85,3,0,2024-04-16 03:19:22
85,3,1,2024-04-23 21:11:35
85,6,0,2024-04-29 04:47:06
85,-10,1,2024-05-06 10:23:23
85,1,0,2024-05-08 06:35:25
85,-2,1,2024-05-12 05:38:56
85,4,0,2024-05-18 06:38:57
85,4,1,2024-05-19 15:24:00
85,-6,0,2024-05-20 16:10:08
85,6,1,2024-05-20 17:10:58
85,-5,0,2024-05-24 00:46:59
85,3,1,2024-05-25 02:31:45
85,8,0,2024-05-28 22:22:43
85,-5,1,2024-05-29 01:43:19
85,1,0,2024-06-15 01:17:51
85,-10,1,2024-06-15 03:55:46
85,4,0,2024-06-16 21:20:18
85,6,1,2024-06-22 22:24:04
85,5,0,2024-06-23 19:10:51
85,0,1,2024-06-28 10:11:17
85,-6,0,2024-07-04 22:06:14
85,5,1,2024-07-06 07:29:26
85,-9,0,2024-07-15 12:52:12
85,-1,1,2024-07-18 01:42:25
85,-10,0,2024-07-21 08:38:32
85,-8,1,2024-07-22 20:31:39
85,-3,0,2024-07-26 04:02:09
85,-4,1,2024-07-26 15:12:56
85,5,0,2024-07-30 02:44:46
85,-3,1,2024-07-31 01:11:47
85,7,0,2024-08-03 07:35:23
85,8,1,2024-08-06 13:24:07
85,-8,0,2024-08-11 14:47:40
85,-10,1,2024-08-20 02:01:33
85,6,0,2024-08-25 11:49:12
85,-5,1,2024-08-29 10:00:29
85,-5,0,2024-08-31 06:57:28
85,-2,1,2024-09-01 18:34:07
85,7,0,2024-09-16 09:42:09
85,1,1,2024-09-24 09:29:10
85,-5,0,2024-09-29 01:07:37
85,9,1,2024-09-29 22:39:21
86,-7,0,2023-01-06 09:35:33
86,-6,1,2023-01-07 20:47:48
86,-2,0,2023-01-10 04:21:37
86,-2,1,2023-01-15 10:22:06
86,-10,0,2023-01-22 02:03:32
86,-9,1,2023-01-22 02:50:58
86,-5,0,2023-01-22 19:24:26
86,5,1,2023-01-26 19:33:49
86,4,0,2023-02-07 06:46:18
86,5,1,2023-02-09 16:23:17
86,-3,0,2023-02-13 05:37:41
86,-1,1,2023-02-21 02:08:31
86,1,0,2023-02-23 15:46:43
86,6,1,2023-03-01 00:26:10
86,4,0,2023-03-03 07:58:49
86,-8,1,2023-03-07 11:34:41
86,1,0,2023-03-09 13:35:07
86,5,1,2023-03-10 17:24:00
86,2,0,2023-03-13 07:41:37
86,2,1,2023-04-03 07:36:13
86,4,0,2023-04-10 15:12:03
86,9,1,2023-04-16 02:47:23
86,-2,0,2023-04-16 21:08:22
86,-10,1,2023-04-19 22:44:49
86,1,0,2023-04-25 11:34:41
86,3,1,2023-04-26 06:10:05
86,-3,0,2023-04-28 02:37:16
86,-7,1,2023-05-02 13:02:28
86,1,0,2023-05-06 04:12:35
86,-6,1,2023-05-06 18:31:43
86,5,0,2023-05-23 05:52:52
86,-8,1,2023-05-23 19:07:16
86,-2,0,2023-05-30 11:42:36
86,-1,1,2023-06-04 20:29:35
86,-1,0,2023-06-05 00:34:47
86,-3,1,2023-06-07 00:44:22
86,4,0,2023-06-13 22:36:42
86,0,1,2023-06-14 11:58:08
86,-4,0,2023-06-14 23:05:04
86,-7,1,2023-06-21 12:04:30
86,-6,0,2023-06-29 10:40:27
86,3,1,2023-06-29 16:06:48
86,-1,0,2023-07-01 08:49:40
86,-5,1,2023-07-02 20:44:23
86,-10,0,2023-07-04 11:34:37
86,-10,1,2023-07-06 15:52:08
86,1,0,2023-07-07 19:22:48
86,-10,1,2023-07-10 18:09:35
86,0,0,2023-07-11 20:30:17
86,0,1,2023-07-19 00:49:39
86,3,0,2023-07-21 15:29:26
86,1,1,2023-07-22 06:22:22
86,6,0,2023-08-02 22:15:57
86,-2,1,2023-08-09 22:51:40
86,-6,0,2023-08-14 11:57:47
86,-2,1,2023-08-16 15:01:53
86,-3,0,2023-08-25 06:39:18
86,-4,1,2023-08-26 21:41:56
86,-4,0,2023-09-01 08:56:08
86,-1,1,2023-09-02 01:54:02
86,1,0,2023-09-17 15:58:06
86,-6,1,2023-09-22 03:01:00
86,7,0,2023-09-26 11:25:14
86,-6,1,2023-09-29 20:26:40
86,6,0,2023-10-04 02:58:26
86,-1,1,2023-10-13 11:46:26
86,5,0,2023-10-24 00:04:50
86,2,1,2023-10-26 19:46:59
86,-10,0,2023-10-27 02:34:23
86,4,1,2023-10-28 16:30:18
86,8,0,2023-10-31 22:45:08
86,6,1,2023-11-02 19:15:50
86,4,0,2023-11-03 08:10:56
86,5,1,2023-11-11 00:52:59
86,-8,0,2023-11-11 10:17:56
86,-2,1,2023-11-19 15:50:03
86,-7,0,2023-11-24 23:50:40
86,6,1,2023-11-25 05:17:20
86,-8,0,2023-12-14 06:31:18
86,6,1,2023-12-17 02:49:41
86,-8,0,2023-12-19 15:46:21
86,3,1,2023-12-23 03:47:42
86,3,0,2023-12-25 18:25:56
86,5,1,2024-01-01 19:52:29
86,1,0,2024-01-27 10:48:03
86,-3,1,2024-02-07 15:35:05
86,8,0,2024-02-08 06:17:22
86,7,1,2024-02-11 14:27:12
86,2,0,2024-02-15 04:22:35
86,-8,1,2024-02-15 17:17:50
86,-5,0,2024-02-16 13:59:46
86,3,1,2024-02-25 21:43:54
86,-6,0,2024-02-26 06:08:54
86,9,1,2024-03-01 11:06:45
86,1,0,2024-03-03 11:19:28
86,-3,1,2024-03-08 06:50:48
86,-9,0,2024-03-08 21:00:42
86,-8,1,2024-03-09 20:34:03
86,-1,0,2024-03-14 22:56:28
86,-2,1,2024-03-16 17:56:06
86,1,0,2024-03-19 12:06:53
86,-9,1,2024-03-23 23:51:03
86,-7,0,2024-03-25 01:51:02
86,0,1,2024-03-27 10:03:36
86,-4,0,2024-03-30 04:30:08
86,-5,1,2024-04-09 00:27:55
86,0,0,2024-04-20 20:59:52
86,-7,1,2024-04-21 12:50:47
86,5,0,2024-05-08 03:25:07
86,4,1,2024-05-19 08:19:07
86,-3,0,2024-05-21 01:40:04
86,9,1,2024-05-22 15:28:18
86,5,0,2024-05-23 04:34:05
86,-4,1,2024-05-27 13:41:23
86,9,0,2024-06-01 11:42:07
86,-3,1,2024-06-04 11:40:53
86,6,0,2024-06-05 08:41:26
86,-5,1,2024-06-10 12:17:32
86,2,0,2024-06-16 07:18:43
86,6,1,2024-06-17 20:46:41
86,9,0,2024-06-19 11:20:12
86,-3,1,2024-07-02 10:45:29
86,8,0,2024-07-02 19:40:50
86,9,1,2024-07-03 04:22:45
86,8,0,2024-07-09 12:29:02
86,-10,1,2024-07-14 20:04:12
86,-7,0,2024-07-17 11:07:31
86,-5,1,2024-07-25 10:23:25
86,-7,0,2024-07-25 14:56:06
86,-2,1,2024-07-25 15:30:47
86,4,0,2024-07-30 12:36:05
86,6,1,2024-07-31 00:50:41
86,-4,0,2024-08-03 23:06:24
86,-2,1,2024-08-04 08:45:14
86,8,0,2024-08-06 15:37:00
86,-6,1,2024-08-13 10:00:45
86,-6,0,2024-08-13 14:32:03
86,6,1,2024-08-15 14:00:48
86,-10,0,2024-08-16 22:48:41
86,3,1,2024-08-22 15:05:57
86,-5,0,2024-08-24 01:52:04
86,-2,1,2024-09-03 12:26:19
86,-10,0,2024-09-04 20:40:36
86,-8,1,2024-09-11 13:52:32
86,-9,0,2024-09-13 00:12:55
86,-2,1,2024-09-26 20:19:29
86,-1,0,2024-09-28 05:39:42
86,4,1,2024-09-29 11:47:27
86,-1,0,2024-09-29 16:57:06
87,0,1,2023-01-10 08:44:36
87,7,0,2023-01-12 06:20:56
87,5,1,2023-01-12 13:24:34
87,-8,0,2023-01-12 23:58:49
87,-10,1,2023-01-14 22:43:34
87,-2,0,2023-01-27 01:16:08
87,2,1,2023-02-03 02:33:50
87,0,0,2023-02-04 22:46:18
87,-10,1,2023-02-05 03:51:51
87,2,0,2023-02-07 05:22:36
87,3,1,2023-02-07 09:16:15
87,-3,0,2023-02-11 14:18:00
87,-4,1,2023-02-21 08:59:10
87,0,0,2023-03-17 18:35:37
87,0,1,2023-03-18 18:37:32
87,5,0,2023-03-26 01:30:02
87,-8,1,2023-03-26 22:01:48
87,3,0,2023-04-10 18:21:01
87,8,1,2023-04-15 21:09:49
87,-7,0,2023-04-18 15:01:07
87,2,1,2023-04-24 21:17:50
87,1,0,2023-04-29 14:04:03
87,1,1,2023-05-02 16:58:32
87,9,0,2023-05-16 23:55:39
87,9,1,2023-05-17 02:14:51
87,-1,0,2023-05-19 22:13:53
87,-3,1,2023-05-26 12:18:15
87,2,0,2023-06-03 09:23:59
87,5,1,2023-06-11 06:49:08
87,-6,0,2023-06-21 05:23:37
87,-6,1,2023-06-21 11:45:42
87,-7,0,2023-06-21 20:49:46
87,-3,1,2023-06-29 05:12:46
87,0,0,2023-07-03 08:27:18
87,8,1,2023-07-06 10:46:20
87,0,0,2023-07-11 02:16:20
87,-7,1,2023-07-15 10:10:46
87,0,0,2023-07-23 11:04:04
87,-9,1,2023-07-23 17:58:17
87,-6,0,2023-07-25 15:22:35
87,-10,1,2023-07-26 07:02:20
87,-8,0,2023-07-31 09:40:53
87,-3,1,2023-08-04 03:34:41
87,-8,0,2023-08-04 15:35:08
87,4,1,2023-08-08 07:08:55
87,2,0,2023-08-09 02:06:05
87,-9,1,2023-08-15 04:57:36
87,-10,0,2023-08-18 00:19:01
87,0,1,2023-08-19 08:18:24
87,2,0,2023-08-23 02:17:17
87,-3,1,2023-08-27 03:17:00
87,-8,0,2023-08-28 23:06:48
87,5,1,2023-08-31 00:50:26
87,1,0,2023-08-31 16:38:05
87,1,1,2023-09-01 05:01:10
87,2,0,2023-09-09 20:08:44
87,6,1,2023-09-09 22:43:04
87,9,0,2023-09-17 07:44:20
87,0,1,2023-09-18 15:40:38
87,-7,0,2023-09-18 19:27:42
87,-10,1,2023-09-23 16:35:50
87,5,0,2023-09-25 18:37:46
87,8,1,2023-09-29 08:58:24
87,4,0,2023-09-29 10:14:58
87,7,1,2023-10-01 01:52:59
87,-10,0,2023-10-02 01:52:25
87,7,1,2023-10-05 21:43:58
87,9,0,2023-10-07 04:08:44
87,-9,1,2023-10-09 17:18:03
87,0,0,2023-10-09 18:14:40
87,2,1,2023-10-11 23:11:27
87,-4,0,2023-10-16 00:31:10
87,-1,1,2023-10-16 15:25:32
87,1,0,2023-10-24 11:30:34
87,6,1,2023-10-24 23:05:49
87,-6,0,2023-10-25 09:05:12
87,-8,1,2023-10-27 10:35:00
87,0,0,2023-10-31 15:24:35
87,-3,1,2023-11-03 10:17:26
87,-1,0,2023-11-05 10:41:07
87,7,1,2023-11-06 23:22:00
87,5,0,2023-11-07 03:39:03
87,2,1,2023-11-08 15:33:16
87,5,0,2023-11-09 15:43:05
87,9,1,2023-11-15 02:35:17
87,-2,0,2023-11-15 08:19:56
87,-1,1,2023-12-04 13:15:05
87,0,0,2023-12-06 20:30:27
87,4,1,2023-12-08 19:24:23
87,-9,0,2023-12-09 11:47:57
87,-2,1,2023-12-10 21:14:53
87,-4,0,2023-12-16 07:34:55
87,3,1,2023-12-23 17:56:10
87,-10,0,2023-12-27 22:37:21
87,-7,1,2023-12-30 10:20:39
87,9,0,2023-12-30 17:33:31
87,6,1,2024-01-03 00:55:04
87,-8,0,2024-01-10 23:13:30
87,-6,1,2024-01-18 23:48:25
87,-3,0,2024-01-25 01:40:25
87,4,1,2024-01-28 18:40:08
87,-9,0,2024-01-29 12:49:04
87,-1,1,2024-02-02 06:01:49
87,-4,0,2024-02-03 03:16:03
87,-3,1,2024-02-04 03:26:17
87,0,0,2024-02-05 10:58:44
87,-6,1,2024-02-07 07:23:12
87,8,0,2024-02-08 20:24:32
87,-4,1,2024-02-14 03:22:33
87,-8,0,2024-02-16 10:57:04
87,0,1,2024-02-16 22:45:14
87,-10,0,2024-03-01 22:30:29
87,-2,1,2024-03-11 16:56:49
87,-10,0,2024-03-16 22:40:18
87,4,1,2024-03-17 07:04:50
87,-3,0,2024-03-20 18:21:38
87,3,1,2024-03-21 17:25:05
87,3,0,2024-03-26 21:42:18
87,-1,1,2024-03-26 23:51:13
87,-8,0,2024-04-01 00:00:59
87,-1,1,2024-04-03 07:57:02
87,4,0,2024-04-04 16:29:11
87,0,1,2024-04-04 22:02:38
87,1,0,2024-04-09 05:56:24
87,5,1,2024-04-09 14:09:05
87,-1,0,2024-04-10 05:51:48
87,0,1,2024-04-17 20:40:54
87,-7,0,2024-04-17 22:24:11
87,3,1,2024-04-18 16:00:06
87,-6,0,2024-04-20 01:17:31
